Iteration,Shape1,Width1,Height1,Color1,Shape2,Width2,Height2,Color2,Shape3,Width3,Height3,Color3,Shape4,Width4,Height4,Color4,Shape5,Width5,Height5,Color5,iteration
1394,Rect1,62,18,orange,Rect2,112,38,red,Rect3,116,40,red,Rect4,46,34,yellow,Rect5,300,65,blue,31
1395,Rect1,68,22,orange,Rect2,116,32,red,Rect3,120,36,red,Rect4,42,34,yellow,Rect5,306,73,blue,31
1396,Rect1,62,14,orange,Rect2,114,38,red,Rect3,116,34,red,Rect4,48,36,yellow,Rect5,304,67,blue,31
1397,Rect1,70,14,orange,Rect2,116,36,red,Rect3,118,34,red,Rect4,40,30,yellow,Rect5,306,67,blue,31
1398,Rect1,68,16,orange,Rect2,116,34,red,Rect3,118,40,red,Rect4,46,36,yellow,Rect5,300,71,blue,31
1399,Rect1,68,14,orange,Rect2,112,38,red,Rect3,118,32,red,Rect4,48,30,yellow,Rect5,310,65,blue,31
1400,Rect1,66,22,orange,Rect2,118,38,red,Rect3,110,38,red,Rect4,50,32,yellow,Rect5,302,71,blue,31
1401,Rect1,68,18,orange,Rect2,118,36,red,Rect3,116,40,red,Rect4,48,34,yellow,Rect5,308,73,blue,31
1402,Rect1,64,22,orange,Rect2,116,38,red,Rect3,112,34,red,Rect4,44,38,yellow,Rect5,304,71,blue,31
1403,Rect1,70,16,orange,Rect2,114,36,red,Rect3,118,32,red,Rect4,44,36,yellow,Rect5,304,71,blue,31
1404,Rect1,66,18,orange,Rect2,120,38,red,Rect3,110,36,red,Rect4,50,34,yellow,Rect5,308,71,blue,31
1405,Rect1,66,20,orange,Rect2,114,40,red,Rect3,112,40,red,Rect4,42,32,yellow,Rect5,306,75,blue,31
1406,Rect1,60,14,orange,Rect2,114,36,red,Rect3,114,34,red,Rect4,44,34,yellow,Rect5,308,67,blue,31
1407,Rect1,64,18,orange,Rect2,114,30,red,Rect3,114,36,red,Rect4,42,40,yellow,Rect5,306,75,blue,31
1408,Rect1,64,22,orange,Rect2,118,32,red,Rect3,118,34,red,Rect4,48,38,yellow,Rect5,306,67,blue,31
1409,Rect1,68,14,orange,Rect2,116,36,red,Rect3,120,40,red,Rect4,40,34,yellow,Rect5,306,75,blue,31
1410,Rect1,62,16,orange,Rect2,112,34,red,Rect3,120,36,red,Rect4,48,40,yellow,Rect5,306,73,blue,31
1411,Rect1,60,14,orange,Rect2,112,30,red,Rect3,116,32,red,Rect4,40,38,yellow,Rect5,300,65,blue,31
1412,Rect1,68,14,orange,Rect2,110,38,red,Rect3,112,30,red,Rect4,42,38,yellow,Rect5,300,69,blue,31
1413,Rect1,64,20,orange,Rect2,116,38,red,Rect3,110,30,red,Rect4,42,38,yellow,Rect5,308,65,blue,31
1414,Rect1,62,20,orange,Rect2,116,32,red,Rect3,116,36,red,Rect4,44,34,yellow,Rect5,310,65,blue,31
1415,Rect1,66,20,orange,Rect2,112,36,red,Rect3,116,30,red,Rect4,46,40,yellow,Rect5,306,65,blue,31
1416,Rect1,60,16,orange,Rect2,120,30,red,Rect3,112,30,red,Rect4,42,30,yellow,Rect5,302,67,blue,31
1417,Rect1,64,22,orange,Rect2,110,36,red,Rect3,120,38,red,Rect4,40,30,yellow,Rect5,304,67,blue,31
1418,Rect1,68,18,orange,Rect2,116,32,red,Rect3,112,34,red,Rect4,44,38,yellow,Rect5,306,65,blue,31
1419,Rect1,64,18,orange,Rect2,110,30,red,Rect3,118,34,red,Rect4,50,30,yellow,Rect5,302,67,blue,31
1420,Rect1,66,12,orange,Rect2,118,32,red,Rect3,120,38,red,Rect4,42,38,yellow,Rect5,308,75,blue,31
1421,Rect1,68,14,orange,Rect2,118,34,red,Rect3,114,32,red,Rect4,50,34,yellow,Rect5,308,73,blue,31
1422,Rect1,68,18,orange,Rect2,112,36,red,Rect3,116,38,red,Rect4,48,32,yellow,Rect5,308,69,blue,31
1423,Rect1,60,22,orange,Rect2,112,36,red,Rect3,118,32,red,Rect4,48,38,yellow,Rect5,306,65,blue,31
1424,Rect1,68,14,orange,Rect2,112,34,red,Rect3,116,38,red,Rect4,48,32,yellow,Rect5,302,71,blue,31
1425,Rect1,62,20,orange,Rect2,110,40,red,Rect3,120,30,red,Rect4,44,34,yellow,Rect5,302,65,blue,31
1426,Rect1,68,22,orange,Rect2,114,34,red,Rect3,112,32,red,Rect4,44,38,yellow,Rect5,310,69,blue,31
1427,Rect1,66,16,orange,Rect2,114,30,red,Rect3,118,30,red,Rect4,46,30,yellow,Rect5,302,69,blue,31
1428,Rect1,66,12,orange,Rect2,112,34,red,Rect3,112,30,red,Rect4,44,36,yellow,Rect5,306,69,blue,31
1429,Rect1,62,12,orange,Rect2,120,32,red,Rect3,118,32,red,Rect4,40,36,yellow,Rect5,308,67,blue,31
1430,Rect1,62,20,orange,Rect2,118,38,red,Rect3,118,38,red,Rect4,40,36,yellow,Rect5,308,65,blue,31
1431,Rect1,68,16,orange,Rect2,110,34,red,Rect3,110,32,red,Rect4,44,40,yellow,Rect5,308,65,blue,31
1432,Rect1,68,14,orange,Rect2,112,38,red,Rect3,114,32,red,Rect4,44,40,yellow,Rect5,308,69,blue,31
1433,Rect1,68,16,orange,Rect2,110,34,red,Rect3,112,38,red,Rect4,42,32,yellow,Rect5,304,71,blue,31
1434,Rect1,66,16,orange,Rect2,112,30,red,Rect3,120,38,red,Rect4,44,34,yellow,Rect5,310,65,blue,31
1435,Rect1,60,18,orange,Rect2,110,32,red,Rect3,118,32,red,Rect4,46,40,yellow,Rect5,308,75,blue,31
1436,Rect1,66,12,orange,Rect2,114,36,red,Rect3,118,38,red,Rect4,40,36,yellow,Rect5,306,67,blue,31
1437,Rect1,68,12,orange,Rect2,116,38,red,Rect3,116,38,red,Rect4,44,36,yellow,Rect5,308,65,blue,31
1438,Rect1,66,22,orange,Rect2,114,34,red,Rect3,116,30,red,Rect4,46,34,yellow,Rect5,302,69,blue,31
1439,Rect1,64,16,orange,Rect2,110,34,red,Rect3,118,32,red,Rect4,42,36,yellow,Rect5,300,69,blue,31
1440,Rect1,62,16,orange,Rect2,112,32,red,Rect3,110,30,red,Rect4,48,36,yellow,Rect5,306,71,blue,31
1441,Rect1,70,16,orange,Rect2,120,34,red,Rect3,114,32,red,Rect4,44,34,yellow,Rect5,308,73,blue,31
1442,Rect1,64,22,orange,Rect2,114,36,red,Rect3,114,32,red,Rect4,42,38,yellow,Rect5,300,67,blue,31
1443,Rect1,66,22,orange,Rect2,118,38,red,Rect3,114,32,red,Rect4,46,36,yellow,Rect5,306,69,blue,31
1444,Rect1,62,20,orange,Rect2,116,34,red,Rect3,118,36,red,Rect4,42,34,yellow,Rect5,300,67,blue,31
1445,Rect1,60,20,orange,Rect2,116,36,red,Rect3,114,34,red,Rect4,40,30,yellow,Rect5,300,67,blue,31
1446,Rect1,66,22,orange,Rect2,110,38,red,Rect3,116,32,red,Rect4,44,32,yellow,Rect5,308,65,blue,31
1447,Rect1,62,14,orange,Rect2,120,38,red,Rect3,110,38,red,Rect4,48,34,yellow,Rect5,304,69,blue,31
1448,Rect1,68,18,orange,Rect2,114,40,red,Rect3,112,32,red,Rect4,46,38,yellow,Rect5,300,69,blue,31
1449,Rect1,60,12,orange,Rect2,120,34,red,Rect3,116,32,red,Rect4,46,34,yellow,Rect5,300,71,blue,31
1450,Rect1,62,14,orange,Rect2,112,36,red,Rect3,110,38,red,Rect4,42,38,yellow,Rect5,306,69,blue,31
1451,Rect1,66,22,orange,Rect2,120,32,red,Rect3,116,34,red,Rect4,42,36,yellow,Rect5,302,71,blue,31
1452,Rect1,64,20,orange,Rect2,120,40,red,Rect3,112,38,red,Rect4,42,34,yellow,Rect5,304,67,blue,31
1453,Rect1,64,14,orange,Rect2,118,36,red,Rect3,110,38,red,Rect4,46,38,yellow,Rect5,310,71,blue,31
1454,Rect1,70,12,orange,Rect2,118,30,red,Rect3,112,40,red,Rect4,46,30,yellow,Rect5,300,73,blue,31
1455,Rect1,64,20,orange,Rect2,116,30,red,Rect3,114,32,red,Rect4,42,36,yellow,Rect5,302,71,blue,31
1456,Rect1,60,18,orange,Rect2,118,30,red,Rect3,110,38,red,Rect4,46,36,yellow,Rect5,302,73,blue,31
1457,Rect1,60,12,orange,Rect2,118,30,red,Rect3,116,34,red,Rect4,44,32,yellow,Rect5,306,75,blue,31
1458,Rect1,66,14,orange,Rect2,114,34,red,Rect3,114,34,red,Rect4,50,32,yellow,Rect5,308,65,blue,31
1459,Rect1,60,18,orange,Rect2,114,32,red,Rect3,118,34,red,Rect4,44,32,yellow,Rect5,310,73,blue,31
1460,Rect1,64,22,orange,Rect2,118,30,red,Rect3,116,34,red,Rect4,44,32,yellow,Rect5,304,75,blue,31
1461,Rect1,62,12,orange,Rect2,118,36,red,Rect3,120,34,red,Rect4,46,40,yellow,Rect5,306,71,blue,31
1462,Rect1,66,18,orange,Rect2,118,36,red,Rect3,110,30,red,Rect4,42,36,yellow,Rect5,306,69,blue,31
1463,Rect1,70,16,orange,Rect2,120,36,red,Rect3,110,30,red,Rect4,42,36,yellow,Rect5,308,73,blue,31
1464,Rect1,70,18,orange,Rect2,112,30,red,Rect3,112,30,red,Rect4,42,38,yellow,Rect5,302,69,blue,31
1465,Rect1,64,18,orange,Rect2,116,38,red,Rect3,120,32,red,Rect4,40,34,yellow,Rect5,304,71,blue,31
1466,Rect1,60,14,orange,Rect2,112,34,red,Rect3,110,30,red,Rect4,50,30,yellow,Rect5,300,65,blue,31
1467,Rect1,70,16,orange,Rect2,116,30,red,Rect3,112,38,red,Rect4,42,38,yellow,Rect5,302,75,blue,31
1468,Rect1,60,20,orange,Rect2,120,38,red,Rect3,116,36,red,Rect4,44,30,yellow,Rect5,300,65,blue,31
1469,Rect1,66,20,orange,Rect2,112,34,red,Rect3,110,32,red,Rect4,40,38,yellow,Rect5,304,65,blue,31
1470,Rect1,60,18,orange,Rect2,118,32,red,Rect3,118,40,red,Rect4,48,32,yellow,Rect5,308,75,blue,31
1471,Rect1,62,16,orange,Rect2,118,34,red,Rect3,118,40,red,Rect4,50,34,yellow,Rect5,308,67,blue,31
1472,Rect1,62,12,orange,Rect2,118,34,red,Rect3,114,36,red,Rect4,42,36,yellow,Rect5,302,67,blue,31
1473,Rect1,60,16,orange,Rect2,110,30,red,Rect3,114,34,red,Rect4,40,32,yellow,Rect5,300,75,blue,31
1474,Rect1,60,16,orange,Rect2,118,30,red,Rect3,116,30,red,Rect4,40,30,yellow,Rect5,304,65,blue,31
1475,Rect1,60,20,orange,Rect2,112,38,red,Rect3,114,36,red,Rect4,42,32,yellow,Rect5,304,73,blue,31
1476,Rect1,60,14,orange,Rect2,110,36,red,Rect3,110,38,red,Rect4,44,34,yellow,Rect5,304,75,blue,31
1477,Rect1,66,12,orange,Rect2,110,38,red,Rect3,120,36,red,Rect4,48,32,yellow,Rect5,302,65,blue,31
1478,Rect1,62,22,orange,Rect2,114,30,red,Rect3,116,32,red,Rect4,40,34,yellow,Rect5,302,65,blue,31
1479,Rect1,68,16,orange,Rect2,114,36,red,Rect3,114,40,red,Rect4,48,40,yellow,Rect5,304,71,blue,31
1480,Rect1,60,20,orange,Rect2,118,38,red,Rect3,114,34,red,Rect4,48,34,yellow,Rect5,306,75,blue,31
1481,Rect1,70,14,orange,Rect2,110,30,red,Rect3,120,36,red,Rect4,42,34,yellow,Rect5,300,71,blue,31
1482,Rect1,64,22,orange,Rect2,116,30,red,Rect3,114,30,red,Rect4,42,32,yellow,Rect5,300,73,blue,31
1483,Rect1,62,14,orange,Rect2,116,40,red,Rect3,116,34,red,Rect4,40,36,yellow,Rect5,308,73,blue,31
1484,Rect1,68,12,orange,Rect2,114,30,red,Rect3,110,34,red,Rect4,50,36,yellow,Rect5,308,71,blue,31
1485,Rect1,64,12,orange,Rect2,118,34,red,Rect3,120,38,red,Rect4,46,30,yellow,Rect5,308,75,blue,31
1486,Rect1,68,18,orange,Rect2,118,30,red,Rect3,118,34,red,Rect4,42,32,yellow,Rect5,308,73,blue,31
1487,Rect1,62,18,orange,Rect2,112,36,red,Rect3,114,32,red,Rect4,46,32,yellow,Rect5,306,67,blue,31
1488,Rect1,62,16,orange,Rect2,116,38,red,Rect3,116,36,red,Rect4,42,38,yellow,Rect5,310,73,blue,31
1489,Rect1,70,16,orange,Rect2,114,32,red,Rect3,116,36,red,Rect4,44,38,yellow,Rect5,302,73,blue,31
1490,Rect1,62,16,orange,Rect2,114,40,red,Rect3,118,30,red,Rect4,40,40,yellow,Rect5,302,73,blue,31
1491,Rect1,68,16,orange,Rect2,114,34,red,Rect3,118,32,red,Rect4,48,38,yellow,Rect5,310,71,blue,31
1492,Rect1,66,18,orange,Rect2,110,30,red,Rect3,114,32,red,Rect4,46,30,yellow,Rect5,302,65,blue,31
1493,Rect1,62,12,orange,Rect2,120,30,red,Rect3,116,34,red,Rect4,50,32,yellow,Rect5,310,65,blue,31
1494,Rect1,64,12,orange,Rect2,114,34,red,Rect3,110,36,red,Rect4,46,34,yellow,Rect5,308,69,blue,31
1495,Rect1,70,12,orange,Rect2,116,36,red,Rect3,112,36,red,Rect4,46,36,yellow,Rect5,302,67,blue,31
1496,Rect1,66,18,orange,Rect2,110,38,red,Rect3,120,38,red,Rect4,50,30,yellow,Rect5,300,73,blue,31
1497,Rect1,68,12,orange,Rect2,114,38,red,Rect3,116,40,red,Rect4,44,38,yellow,Rect5,306,75,blue,31
1498,Rect1,66,16,orange,Rect2,116,38,red,Rect3,118,40,red,Rect4,42,36,yellow,Rect5,300,71,blue,31
1499,Rect1,62,16,orange,Rect2,110,40,red,Rect3,120,32,red,Rect4,46,32,yellow,Rect5,302,67,blue,31
1500,Rect1,66,20,orange,Rect2,116,38,red,Rect3,116,34,red,Rect4,48,34,yellow,Rect5,306,71,blue,31
1501,Rect1,62,20,orange,Rect2,110,32,red,Rect3,118,34,red,Rect4,46,36,yellow,Rect5,306,65,blue,31
1502,Rect1,66,20,orange,Rect2,114,36,red,Rect3,110,30,red,Rect4,40,38,yellow,Rect5,304,65,blue,31
1503,Rect1,62,12,orange,Rect2,118,36,red,Rect3,110,32,red,Rect4,42,32,yellow,Rect5,308,71,blue,31
1504,Rect1,62,16,orange,Rect2,116,30,red,Rect3,112,36,red,Rect4,50,32,yellow,Rect5,306,71,blue,31
1505,Rect1,66,22,orange,Rect2,116,34,red,Rect3,118,36,red,Rect4,42,32,yellow,Rect5,304,65,blue,31
1506,Rect1,60,16,orange,Rect2,118,32,red,Rect3,118,30,red,Rect4,42,38,yellow,Rect5,300,67,blue,31
1507,Rect1,66,12,orange,Rect2,114,36,red,Rect3,114,32,red,Rect4,50,36,yellow,Rect5,302,71,blue,31
1508,Rect1,70,14,orange,Rect2,110,34,red,Rect3,116,36,red,Rect4,42,38,yellow,Rect5,304,67,blue,31
1509,Rect1,62,12,orange,Rect2,112,40,red,Rect3,120,32,red,Rect4,40,34,yellow,Rect5,308,67,blue,31
1510,Rect1,62,14,orange,Rect2,118,32,red,Rect3,114,30,red,Rect4,46,40,yellow,Rect5,308,73,blue,31
1511,Rect1,64,14,orange,Rect2,110,34,red,Rect3,114,38,red,Rect4,40,32,yellow,Rect5,300,65,blue,31
1512,Rect1,66,20,orange,Rect2,114,36,red,Rect3,116,32,red,Rect4,46,32,yellow,Rect5,302,73,blue,31
1513,Rect1,60,18,orange,Rect2,114,32,red,Rect3,118,36,red,Rect4,50,30,yellow,Rect5,302,71,blue,31
1514,Rect1,60,14,orange,Rect2,118,36,red,Rect3,116,32,red,Rect4,42,36,yellow,Rect5,300,65,blue,31
1515,Rect1,62,18,orange,Rect2,110,38,red,Rect3,116,34,red,Rect4,42,32,yellow,Rect5,300,65,blue,31
1516,Rect1,60,22,orange,Rect2,116,30,red,Rect3,118,34,red,Rect4,44,40,yellow,Rect5,300,71,blue,31
1517,Rect1,66,12,orange,Rect2,118,36,red,Rect3,110,36,red,Rect4,46,30,yellow,Rect5,310,67,blue,31
1518,Rect1,64,12,orange,Rect2,112,32,red,Rect3,110,34,red,Rect4,48,30,yellow,Rect5,310,71,blue,31
1519,Rect1,64,18,orange,Rect2,114,34,red,Rect3,118,34,red,Rect4,50,38,yellow,Rect5,304,75,blue,31
1520,Rect1,60,14,orange,Rect2,116,38,red,Rect3,120,32,red,Rect4,40,32,yellow,Rect5,308,71,blue,31
1521,Rect1,70,18,orange,Rect2,112,38,red,Rect3,118,36,red,Rect4,42,34,yellow,Rect5,308,71,blue,31
1522,Rect1,60,12,orange,Rect2,114,32,red,Rect3,112,30,red,Rect4,46,40,yellow,Rect5,304,65,blue,31
1523,Rect1,64,18,orange,Rect2,120,38,red,Rect3,112,36,red,Rect4,46,40,yellow,Rect5,304,71,blue,31
1524,Rect1,64,12,orange,Rect2,112,32,red,Rect3,118,40,red,Rect4,42,30,yellow,Rect5,302,69,blue,31
1525,Rect1,68,20,orange,Rect2,112,36,red,Rect3,120,30,red,Rect4,48,34,yellow,Rect5,302,71,blue,31
1526,Rect1,60,18,orange,Rect2,112,30,red,Rect3,120,38,red,Rect4,42,30,yellow,Rect5,310,75,blue,31
1527,Rect1,60,12,orange,Rect2,118,32,red,Rect3,114,30,red,Rect4,40,32,yellow,Rect5,304,65,blue,31
1528,Rect1,66,18,orange,Rect2,114,38,red,Rect3,118,30,red,Rect4,42,36,yellow,Rect5,310,65,blue,31
1529,Rect1,68,12,orange,Rect2,114,32,red,Rect3,118,30,red,Rect4,42,38,yellow,Rect5,304,65,blue,31
1530,Rect1,70,20,orange,Rect2,118,36,red,Rect3,114,36,red,Rect4,40,34,yellow,Rect5,302,75,blue,31
1531,Rect1,62,22,orange,Rect2,110,34,red,Rect3,110,36,red,Rect4,48,36,yellow,Rect5,300,75,blue,31
1532,Rect1,64,20,orange,Rect2,114,30,red,Rect3,112,30,red,Rect4,48,30,yellow,Rect5,306,67,blue,31
1533,Rect1,68,14,orange,Rect2,118,38,red,Rect3,118,36,red,Rect4,40,34,yellow,Rect5,300,73,blue,31
1534,Rect1,66,22,orange,Rect2,112,38,red,Rect3,118,30,red,Rect4,40,30,yellow,Rect5,302,69,blue,31
1535,Rect1,68,16,orange,Rect2,114,38,red,Rect3,118,34,red,Rect4,48,36,yellow,Rect5,302,67,blue,31
1536,Rect1,62,20,orange,Rect2,116,34,red,Rect3,110,32,red,Rect4,40,32,yellow,Rect5,306,73,blue,31
1537,Rect1,62,20,orange,Rect2,112,30,red,Rect3,110,36,red,Rect4,46,38,yellow,Rect5,300,65,blue,31
1538,Rect1,68,14,orange,Rect2,114,34,red,Rect3,118,32,red,Rect4,44,32,yellow,Rect5,304,73,blue,31
1539,Rect1,66,18,orange,Rect2,120,32,red,Rect3,112,32,red,Rect4,44,36,yellow,Rect5,302,69,blue,31
1540,Rect1,68,16,orange,Rect2,116,34,red,Rect3,118,36,red,Rect4,44,30,yellow,Rect5,304,65,blue,31
1541,Rect1,68,18,orange,Rect2,120,36,red,Rect3,110,38,red,Rect4,50,30,yellow,Rect5,310,71,blue,31
1542,Rect1,68,20,orange,Rect2,120,30,red,Rect3,116,34,red,Rect4,48,32,yellow,Rect5,302,71,blue,31
1543,Rect1,66,20,orange,Rect2,118,36,red,Rect3,120,32,red,Rect4,46,30,yellow,Rect5,308,73,blue,31
1544,Rect1,60,14,orange,Rect2,118,30,red,Rect3,116,40,red,Rect4,42,30,yellow,Rect5,304,65,blue,31
1545,Rect1,60,12,orange,Rect2,116,30,red,Rect3,118,36,red,Rect4,42,32,yellow,Rect5,310,67,blue,31
1546,Rect1,62,16,orange,Rect2,114,30,red,Rect3,112,32,red,Rect4,40,40,yellow,Rect5,308,71,blue,31
1547,Rect1,68,16,orange,Rect2,118,40,red,Rect3,114,40,red,Rect4,42,32,yellow,Rect5,310,71,blue,31
1548,Rect1,64,12,orange,Rect2,114,36,red,Rect3,110,34,red,Rect4,46,36,yellow,Rect5,310,67,blue,31
1549,Rect1,60,22,orange,Rect2,114,38,red,Rect3,120,36,red,Rect4,48,38,yellow,Rect5,308,65,blue,31
1550,Rect1,68,20,orange,Rect2,114,32,red,Rect3,114,30,red,Rect4,40,36,yellow,Rect5,300,75,blue,31
1551,Rect1,64,16,orange,Rect2,118,34,red,Rect3,118,30,red,Rect4,46,30,yellow,Rect5,300,71,blue,31
1552,Rect1,60,16,orange,Rect2,110,32,red,Rect3,114,30,red,Rect4,48,32,yellow,Rect5,308,73,blue,31
1553,Rect1,60,18,orange,Rect2,118,38,red,Rect3,110,32,red,Rect4,40,40,yellow,Rect5,302,67,blue,31
1554,Rect1,60,14,orange,Rect2,120,36,red,Rect3,112,30,red,Rect4,42,38,yellow,Rect5,300,71,blue,31
1555,Rect1,62,12,orange,Rect2,116,32,red,Rect3,118,30,red,Rect4,48,36,yellow,Rect5,306,67,blue,31
1556,Rect1,60,20,orange,Rect2,118,30,red,Rect3,110,34,red,Rect4,40,38,yellow,Rect5,306,69,blue,31
1557,Rect1,68,22,orange,Rect2,112,36,red,Rect3,112,30,red,Rect4,48,30,yellow,Rect5,304,67,blue,31
1558,Rect1,68,20,orange,Rect2,114,38,red,Rect3,118,34,red,Rect4,46,40,yellow,Rect5,306,71,blue,31
1559,Rect1,62,16,orange,Rect2,112,38,red,Rect3,112,30,red,Rect4,48,30,yellow,Rect5,302,65,blue,31
1560,Rect1,62,16,orange,Rect2,112,38,red,Rect3,118,38,red,Rect4,44,36,yellow,Rect5,302,69,blue,31
1561,Rect1,62,22,orange,Rect2,112,32,red,Rect3,116,38,red,Rect4,40,30,yellow,Rect5,304,75,blue,31
1562,Rect1,70,22,orange,Rect2,110,34,red,Rect3,110,30,red,Rect4,42,34,yellow,Rect5,304,71,blue,31
1563,Rect1,66,14,orange,Rect2,114,38,red,Rect3,120,38,red,Rect4,40,30,yellow,Rect5,302,67,blue,31
1564,Rect1,64,12,orange,Rect2,110,36,red,Rect3,110,34,red,Rect4,42,38,yellow,Rect5,302,69,blue,31
1565,Rect1,62,18,orange,Rect2,110,36,red,Rect3,110,38,red,Rect4,46,32,yellow,Rect5,308,65,blue,31
1566,Rect1,68,20,orange,Rect2,116,30,red,Rect3,110,36,red,Rect4,44,30,yellow,Rect5,308,71,blue,31
1567,Rect1,62,20,orange,Rect2,112,32,red,Rect3,114,32,red,Rect4,50,32,yellow,Rect5,304,69,blue,31
1568,Rect1,62,12,orange,Rect2,116,36,red,Rect3,118,38,red,Rect4,40,38,yellow,Rect5,302,69,blue,31
1569,Rect1,68,14,orange,Rect2,120,38,red,Rect3,114,36,red,Rect4,48,30,yellow,Rect5,310,65,blue,31
1570,Rect1,60,14,orange,Rect2,110,40,red,Rect3,110,38,red,Rect4,46,36,yellow,Rect5,306,67,blue,31
1571,Rect1,60,14,orange,Rect2,114,34,red,Rect3,118,32,red,Rect4,40,30,yellow,Rect5,300,75,blue,31
1572,Rect1,70,18,orange,Rect2,118,30,red,Rect3,114,40,red,Rect4,50,40,yellow,Rect5,306,69,blue,31
1573,Rect1,68,18,orange,Rect2,110,38,red,Rect3,110,36,red,Rect4,40,34,yellow,Rect5,308,69,blue,31
1574,Rect1,66,16,orange,Rect2,114,36,red,Rect3,112,34,red,Rect4,40,32,yellow,Rect5,308,67,blue,31
1575,Rect1,70,20,orange,Rect2,110,30,red,Rect3,110,38,red,Rect4,48,38,yellow,Rect5,306,65,blue,31
1576,Rect1,68,22,orange,Rect2,114,34,red,Rect3,118,34,red,Rect4,40,30,yellow,Rect5,310,65,blue,31
1577,Rect1,60,12,orange,Rect2,120,30,red,Rect3,110,36,red,Rect4,40,30,yellow,Rect5,302,71,blue,31
1578,Rect1,68,16,orange,Rect2,110,40,red,Rect3,110,34,red,Rect4,42,32,yellow,Rect5,300,67,blue,31
1579,Rect1,62,16,orange,Rect2,114,38,red,Rect3,114,38,red,Rect4,46,34,yellow,Rect5,310,71,blue,31
1580,Rect1,66,18,orange,Rect2,110,36,red,Rect3,118,34,red,Rect4,50,38,yellow,Rect5,304,71,blue,31
1581,Rect1,64,22,orange,Rect2,118,32,red,Rect3,114,30,red,Rect4,48,38,yellow,Rect5,304,65,blue,31
1582,Rect1,68,14,orange,Rect2,112,36,red,Rect3,112,36,red,Rect4,42,32,yellow,Rect5,310,69,blue,31
1583,Rect1,68,14,orange,Rect2,114,38,red,Rect3,110,36,red,Rect4,44,36,yellow,Rect5,306,73,blue,31
1584,Rect1,66,16,orange,Rect2,110,30,red,Rect3,116,30,red,Rect4,50,32,yellow,Rect5,304,69,blue,31
1585,Rect1,64,16,orange,Rect2,110,34,red,Rect3,116,36,red,Rect4,42,34,yellow,Rect5,300,65,blue,31
1586,Rect1,62,12,orange,Rect2,118,38,red,Rect3,116,40,red,Rect4,46,38,yellow,Rect5,310,65,blue,31
1587,Rect1,70,16,orange,Rect2,118,38,red,Rect3,114,34,red,Rect4,50,30,yellow,Rect5,306,67,blue,31
1588,Rect1,64,20,orange,Rect2,110,34,red,Rect3,118,38,red,Rect4,48,38,yellow,Rect5,306,67,blue,31
1589,Rect1,62,14,orange,Rect2,114,30,red,Rect3,116,36,red,Rect4,40,34,yellow,Rect5,310,69,blue,31
1590,Rect1,60,12,orange,Rect2,114,40,red,Rect3,116,30,red,Rect4,42,34,yellow,Rect5,310,75,blue,31
1591,Rect1,60,18,orange,Rect2,118,34,red,Rect3,114,40,red,Rect4,40,32,yellow,Rect5,306,67,blue,31
1592,Rect1,60,12,orange,Rect2,114,38,red,Rect3,118,36,red,Rect4,44,34,yellow,Rect5,302,69,blue,31
1593,Rect1,68,16,orange,Rect2,110,38,red,Rect3,116,38,red,Rect4,44,40,yellow,Rect5,300,69,blue,31
1594,Rect1,68,14,orange,Rect2,110,34,red,Rect3,118,34,red,Rect4,48,40,yellow,Rect5,300,69,blue,31
1595,Rect1,64,14,orange,Rect2,116,36,red,Rect3,112,40,red,Rect4,42,32,yellow,Rect5,306,69,blue,31
1596,Rect1,66,16,orange,Rect2,110,34,red,Rect3,112,38,red,Rect4,46,36,yellow,Rect5,302,69,blue,31
1597,Rect1,62,14,orange,Rect2,112,36,red,Rect3,112,38,red,Rect4,40,34,yellow,Rect5,306,71,blue,31
1598,Rect1,68,16,orange,Rect2,116,38,red,Rect3,114,34,red,Rect4,44,30,yellow,Rect5,304,69,blue,31
1599,Rect1,68,20,orange,Rect2,116,30,red,Rect3,116,38,red,Rect4,46,36,yellow,Rect5,304,71,blue,31
1600,Rect1,66,18,orange,Rect2,118,32,red,Rect3,116,34,red,Rect4,48,34,yellow,Rect5,306,67,blue,31
1601,Rect1,60,12,orange,Rect2,120,30,red,Rect3,120,36,red,Rect4,46,36,yellow,Rect5,308,67,blue,31
1602,Rect1,68,22,orange,Rect2,112,36,red,Rect3,116,34,red,Rect4,50,36,yellow,Rect5,300,69,blue,31
1603,Rect1,68,20,orange,Rect2,112,38,red,Rect3,114,34,red,Rect4,40,34,yellow,Rect5,308,67,blue,31
1604,Rect1,60,20,orange,Rect2,116,38,red,Rect3,110,36,red,Rect4,40,38,yellow,Rect5,302,69,blue,31
1605,Rect1,66,14,orange,Rect2,114,36,red,Rect3,118,34,red,Rect4,40,30,yellow,Rect5,308,75,blue,31
1606,Rect1,64,12,orange,Rect2,116,30,red,Rect3,116,36,red,Rect4,40,30,yellow,Rect5,304,73,blue,31
1607,Rect1,70,20,orange,Rect2,120,32,red,Rect3,118,38,red,Rect4,44,34,yellow,Rect5,304,67,blue,31
1608,Rect1,62,14,orange,Rect2,120,36,red,Rect3,116,34,red,Rect4,40,38,yellow,Rect5,306,65,blue,31
1609,Rect1,62,16,orange,Rect2,110,30,red,Rect3,116,40,red,Rect4,40,38,yellow,Rect5,302,67,blue,31
1610,Rect1,62,18,orange,Rect2,116,38,red,Rect3,114,36,red,Rect4,40,36,yellow,Rect5,306,69,blue,31
